file,raw_y_col,raw_x_col,window_order,window_start_x,window_end_x,window_start_raw_idx,window_end_raw_idx,window_width,window_point_count,window_mean_y,window_peak_raw_idx,window_peak_raw_x,window_peak_raw_y,manual_label
flex_4.csv, sensor2_smooth_rot,timestamp,1,179846.0315062321,183759.7214048696,313,390,3913.6898986375018,78,4.800536431071656,352,181812.0,4.827786764838593,Crack 3
flex_4.csv, sensor2_smooth_rot,timestamp,2,190464.32131319123,193864.74040545005,526,593,3400.419092258817,68,4.8014111848113785,560,192212.0,4.827687160572093,Crack 3
flex_4.csv, sensor2_smooth_rot,timestamp,3,196527.33271353948,199703.1958280076,647,709,3175.863114468113,63,4.79096802931606,681,198262.0,4.801719676556156,Crack 2
flex_4.csv, sensor2_smooth_rot,timestamp,4,202526.1852630904,206504.03401252523,767,845,3977.8487494348374,79,4.782154222252208,800,204212.0,4.7857494119601895,Crack 1
flex_4.csv, sensor2_smooth_rot,timestamp,5,173430.1464264985,177632.55115372402,185,268,4202.404727225512,84,4.788941254493298,226,175512.0,4.803557096272693,Crack 2
flex_4.csv, sensor2_smooth_rot,timestamp,6,167110.49962296092,170607.15699141572,58,127,3496.657368454791,70,4.782613818602366,103,169362.0,4.785997895877023,Crack 1
flex_4_b.csv, sensor2_smooth_rot,timestamp,1,48322.14911583549,51931.69781098294,38,109,3609.5486951474522,72,4.814936887243004,73,50113.0,4.841985083421732,Crack 3
flex_4_b.csv, sensor2_smooth_rot,timestamp,2,54252.121972149165,57603.84576050038,156,222,3351.7237883512134,67,4.805280311153942,196,56263.0,4.820303048211715,Crack 2
flex_4_b.csv, sensor2_smooth_rot,timestamp,3,60139.12401066348,63361.93534561657,274,337,3222.8113349530904,64,4.797361879897064,319,62413.0,4.803205908404035,Crack 1
flex_4_b.csv, sensor2_smooth_rot,timestamp,4,69936.47046892087,72729.5736258802,470,525,2793.1031569593324,56,4.799001000771564,501,71513.0,4.803291582776532,Crack 1
flex_4_b.csv, sensor2_smooth_rot,timestamp,5,76425.06395662643,79733.81692717827,600,665,3308.752970551839,66,4.8074112794145405,629,77913.0,4.820498099473271,Crack 2
flex_4_b.csv, sensor2_smooth_rot,timestamp,6,82569.89090193697,86136.46877928506,723,793,3566.577877348085,71,4.816173452833877,761,84513.0,4.839366426417698,Crack 3
flex_4_c.csv, sensor2_smooth_rot,timestamp,1,31084.53958362993,34199.35390360627,73,135,3114.8143199763435,63,4.838254601190507,107,32796.0,4.860161756042309,Crack 3
flex_4_c.csv, sensor2_smooth_rot,timestamp,2,36849.27056388466,40336.003011619374,189,257,3486.732447734714,69,4.8261734706621695,230,38946.0,4.841032817970895,Crack 2
flex_4_c.csv, sensor2_smooth_rot,timestamp,3,43357.837799656125,46054.2442259043,319,372,2696.406426248177,54,4.817741248520992,351,44996.0,4.82123826799888,Crack 1
